CurricularUnitID,StudentID,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations)
2658,2658,0,6,6,6,12,0,0,6,7,6,12.50,0
2659,2659,0,0,0,0,0,0,0,0,0,0,0,0
2660,2660,0,6,7,6,11,0,0,6,6,5,12.20,0
2661,2661,0,5,11,4,10.75,0,0,5,11,4,11.33,0
2662,2662,0,6,7,5,14.20,0,0,6,6,6,14.17,0
2663,2663,0,7,11,4,12.60,0,0,7,7,4,11.58,0
2664,2664,0,5,5,0,0,0,0,5,5,0,0,0
2665,2665,0,5,6,5,14,0,0,5,6,5,14.17,0
2666,2666,0,6,16,2,10,0,0,6,12,4,12.25,0
2667,2667,0,6,6,6,13.83,0,0,6,8,6,13.13,0
2668,2668,0,5,8,2,11,0,0,5,5,1,11,0
2669,2669,0,8,8,7,11.64,0,0,8,8,7,11.64,0
2670,2670,0,6,6,4,12.25,0,0,5,5,0,0,0
2671,2671,0,5,9,4,12.50,0,0,5,11,5,11.29,0
2672,2672,0,5,5,5,13.80,0,0,5,6,5,13.67,0
2673,2673,0,6,8,3,12,0,0,6,9,1,11,0
2674,2674,0,5,9,3,11,0,0,5,8,4,12.50,1
2675,2675,0,6,7,4,13.75,0,0,6,10,6,11.56,0
2676,2676,0,6,6,6,10.67,0,0,6,8,4,11.25,0
2677,2677,0,7,7,0,0,0,0,8,13,2,13.15,0
2678,2678,1,5,6,5,13.83,0,0,5,7,5,15.40,0
2679,2679,0,6,6,0,0,0,0,6,7,0,0,0
2680,2680,0,5,5,5,15.80,0,0,5,5,5,16.80,0
2681,2681,11,14,26,12,12.53,1,11,14,26,12,12.53,1
2682,2682,0,7,9,6,12.78,0,0,8,11,0,0,0
2683,2683,0,5,5,0,0,0,0,5,5,1,10,0
2684,2684,0,5,8,3,13,0,0,5,8,3,10.67,0
2685,2685,0,6,8,0,0,0,0,6,10,0,0,0
2686,2686,0,5,7,5,10.80,0,0,5,9,3,12,0
2687,2687,0,5,7,5,11,0,0,5,7,3,10,0
2688,2688,0,4,4,0,0,0,0,5,5,0,0,0
2689,2689,0,5,7,0,0,0,0,5,5,0,0,0
2690,2690,0,6,10,2,12,0,0,6,0,0,0,0
2691,2691,0,5,7,4,10.75,0,0,5,10,2,11,3
2692,2692,0,5,8,5,11.60,0,0,5,10,4,13.50,3
2693,2693,0,5,6,5,11.80,0,0,5,8,4,11.60,0
2694,2694,0,6,7,6,16,0,0,6,6,6,15.17,0
2695,2695,0,6,6,6,12.67,0,0,6,6,6,11.50,0
2696,2696,0,7,12,4,14.40,0,0,7,9,6,13.50,0
2697,2697,0,6,6,0,0,0,0,6,6,0,0,0
2698,2698,0,6,11,4,12.25,0,0,6,9,4,13.40,0
2699,2699,2,7,9,5,12.60,0,5,9,10,8,12.75,1
2700,2700,0,8,8,7,13.40,0,0,8,8,7,13.40,0
2701,2701,0,0,0,0,0,0,0,0,0,0,0,0
2702,2702,0,6,9,1,10,0,0,6,6,0,0,0
2703,2703,0,5,5,0,0,0,0,5,5,0,0,5
2704,2704,0,6,16,3,11.25,0,0,6,14,4,11.20,0
2705,2705,0,5,10,0,0,0,0,5,5,0,0,0
2706,2706,0,5,8,3,10.67,1,0,5,5,1,14,0
2707,2707,0,5,7,4,11.75,0,0,5,5,5,13.40,0
2708,2708,0,5,5,0,0,0,0,5,5,0,0,0
2709,2709,0,6,6,6,12.67,0,0,6,8,6,14.13,0
2710,2710,0,7,14,7,11.95,0,0,8,15,7,12.04,0
2711,2711,0,6,7,5,14,0,0,6,6,6,15.67,0
2712,2712,0,6,6,0,0,6,0,6,12,0,0,0
2713,2713,0,5,11,2,11.50,0,0,5,10,0,0,0
2714,2714,0,6,10,6,12,0,0,6,12,5,12.80,0
2715,2715,0,6,7,6,16.43,0,0,6,7,6,16.67,0
2716,2716,0,7,9,5,13.34,0,0,8,9,7,13.21,0
2717,2717,0,7,7,0,0,0,0,8,8,0,0,6
2718,2718,2,7,9,7,14.67,0,1,6,8,6,14,0
2719,2719,0,8,8,7,14.12,0,0,8,8,7,14.12,0
2720,2720,0,6,7,6,14.86,0,0,6,10,6,13.11,0
2721,2721,0,6,7,6,13.83,0,0,6,10,6,13.71,0
2722,2722,0,5,10,3,11,0,0,5,9,4,11.75,0
2723,2723,0,6,11,4,11.75,0,0,6,12,3,13.67,0
2724,2724,0,5,15,2,10,0,0,5,14,2,12,0
2725,2725,0,8,15,6,12.42,0,0,8,15,6,12.42,0
2726,2726,0,5,12,1,11,0,0,5,9,2,10.50,0
2727,2727,1,6,14,5,14.43,0,1,6,7,6,13.43,0
2728,2728,0,8,8,7,14.31,0,0,8,8,7,14.31,0
2729,2729,0,6,8,6,15.43,0,0,6,7,5,14.50,0
2730,2730,0,5,9,4,12,1,0,5,6,5,13.40,0
2731,2731,0,6,7,6,13.83,0,0,6,7,6,13.71,0
2732,2732,0,6,6,6,12.17,0,0,6,7,6,12.14,0
2733,2733,0,8,8,7,14.01,0,0,8,8,7,14.01,0
2734,2734,0,6,15,2,10.33,3,0,6,13,3,13.33,0
2735,2735,0,6,7,5,13.20,0,0,6,7,5,13.60,0
2736,2736,0,7,7,6,15.40,0,0,7,7,6,15.40,0
2737,2737,0,7,7,7,13.39,0,0,8,8,8,15.93,0
2738,2738,0,6,13,6,10.86,0,0,6,10,4,11,0
2739,2739,0,5,11,5,11.33,0,0,5,8,5,12,0
2740,2740,0,5,7,4,14.50,0,0,5,5,5,13.60,0
2741,2741,0,6,6,6,14.17,0,0,6,8,6,12.38,0
2742,2742,0,6,7,6,12.83,0,0,6,8,6,12,0
2743,2743,0,6,7,6,13.33,0,0,6,6,6,14.50,0
2744,2744,0,6,7,6,13.67,0,0,6,7,6,14.57,0
2745,2745,0,6,6,6,10.83,0,0,6,7,5,11,0
2746,2746,0,6,7,6,13.43,0,0,6,8,6,13.14,0
2747,2747,0,7,7,7,12.40,0,0,8,10,6,11.81,0
2748,2748,0,6,8,0,0,0,0,6,10,0,0,0
2749,2749,0,4,4,0,0,0,0,5,0,0,0,0
2750,2750,0,5,9,4,11.50,0,0,5,6,5,11.60,1
2751,2751,0,5,8,0,0,0,0,5,5,0,0,0
2752,2752,0,6,8,6,14.14,0,0,6,6,6,13.50,0
2753,2753,0,6,6,0,0,0,0,5,6,0,0,0
2754,2754,5,10,12,10,13.80,0,5,10,10,10,12.80,0
2755,2755,10,10,10,10,13.60,0,5,10,10,5,13.60,0
2756,2756,11,16,23,15,11.73,0,6,11,17,9,11.89,0
2757,2757,0,5,8,1,10,0,0,5,9,1,10,0
2758,2758,0,6,19,0,0,0,0,6,6,0,0,0
2759,2759,0,6,6,0,0,0,0,6,8,0,0,0
2760,2760,0,6,12,4,10.80,0,0,6,13,4,12,0
2761,2761,2,7,8,6,13.05,0,2,8,10,7,13.31,0
2762,2762,5,9,13,8,11,0,3,7,10,6,10.83,0
2763,2763,0,6,10,3,12.33,0,0,6,14,3,11.67,0
2764,2764,8,11,16,10,11.80,0,3,7,7,7,13.29,0
2765,2765,0,5,8,3,11,0,0,5,8,3,11.25,0
2766,2766,0,8,8,8,13.11,0,0,8,8,8,13.11,0
2767,2767,0,8,8,7,14.41,0,0,8,8,7,14.41,0
2768,2768,0,5,5,0,0,0,0,5,10,0,0,0
2769,2769,0,5,8,5,12.33,0,0,5,7,5,12.20,0
2770,2770,0,7,9,0,0,0,0,7,8,1,10,0
2771,2771,0,7,9,7,14.10,0,0,8,8,8,13.31,0
2772,2772,0,8,8,8,13.05,0,0,8,8,8,13.05,0
2773,2773,0,8,10,5,12.86,3,0,8,10,5,12.86,3
2774,2774,0,8,8,8,14.25,0,0,8,8,8,14.25,0
2775,2775,0,7,9,5,14.06,0,0,7,9,7,11.24,0
2776,2776,0,8,8,7,15.08,0,0,8,8,7,15.08,0
2777,2777,0,0,0,0,0,0,0,0,0,0,0,0
2778,2778,0,5,5,4,13.75,0,0,6,9,5,12.60,0
2779,2779,10,17,28,17,13.15,2,8,12,22,12,13.21,0
2780,2780,0,6,9,5,12.33,0,0,6,7,5,11.80,0
2781,2781,0,7,8,7,13.78,0,0,8,10,8,13.12,0
2782,2782,0,6,12,3,10.33,0,0,6,14,1,11,0
2783,2783,0,6,11,3,11.33,0,0,6,7,2,11,0
2784,2784,0,6,7,5,13.20,0,0,6,6,6,12.67,0
2785,2785,1,6,8,6,13.57,1,0,6,11,6,12.38,0
2786,2786,8,11,14,11,12.75,0,3,7,7,7,13.43,0
2787,2787,0,6,11,3,13,0,0,6,15,1,12,0
2788,2788,0,5,7,3,11.33,0,0,5,7,4,11,0
2789,2789,0,6,12,0,0,0,0,6,9,0,0,0
2790,2790,0,0,0,0,0,0,0,0,0,0,0,0
2791,2791,0,5,7,2,12.50,0,0,5,13,1,11,0
2792,2792,0,6,7,6,14.86,0,0,6,8,6,14.14,0
2793,2793,3,9,13,8,12,0,2,7,8,7,11.57,0
2794,2794,0,0,0,0,0,0,0,0,0,0,0,0
2795,2795,0,5,5,0,0,0,0,5,5,0,0,0
2796,2796,0,7,8,7,12.83,0,0,8,8,8,12.69,0
2797,2797,0,7,0,0,0,0,0,8,0,0,0,0
2798,2798,0,6,6,6,13.33,0,0,6,8,5,14,0
2799,2799,6,14,20,14,13.07,6,6,14,20,14,13.07,6
2800,2800,2,7,13,5,12,0,2,7,7,3,11,0
2801,2801,0,6,6,6,15.50,0,0,6,6,6,16,0
2802,2802,0,6,6,0,0,0,0,6,6,0,0,0
2803,2803,0,6,7,6,14.71,0,0,6,6,6,15.17,0
2804,2804,0,6,7,6,16.71,0,0,6,6,6,15.33,0
2805,2805,0,6,9,6,10.86,0,0,6,7,6,11.67,0
2806,2806,0,7,8,6,11.66,0,0,8,11,6,12.42,0
2807,2807,0,6,8,5,11.60,0,0,6,7,6,12,0
2808,2808,0,6,8,6,14.63,0,0,6,9,6,14.14,0
2809,2809,0,6,6,6,12.17,0,0,6,8,6,12.67,0
2810,2810,0,7,12,4,13.38,0,0,7,8,6,12.12,0
2811,2811,0,6,6,6,12.50,0,0,6,6,6,12.83,0
2812,2812,0,7,8,5,12.56,0,0,7,8,5,12.56,0
2813,2813,0,7,7,7,13.19,0,0,8,8,8,14.23,0
2814,2814,0,6,11,3,11,0,0,6,9,4,11.25,0
2815,2815,0,0,0,0,0,0,0,0,0,0,0,0
2816,2816,0,6,11,5,11.60,0,0,6,10,6,11.71,0
2817,2817,0,7,7,6,14.27,0,0,7,7,6,14.27,0
2818,2818,0,5,6,4,11,0,0,5,9,4,13.86,0
2819,2819,8,10,11,9,12.67,0,3,7,7,7,12.43,1
2820,2820,0,6,6,0,0,0,0,6,10,3,11,0
2821,2821,0,8,11,7,12.77,0,0,8,11,7,12.77,0
2822,2822,0,5,12,0,0,3,0,5,5,0,0,0
2823,2823,3,6,6,6,15.50,0,2,6,7,6,13.57,0
2824,2824,0,6,7,6,13.29,0,0,6,9,5,14.60,0
2825,2825,0,7,11,5,11.72,0,0,7,8,5,13.70,0
2826,2826,0,6,8,6,11.33,0,0,6,12,4,13.75,0
2827,2827,0,6,6,6,13.33,0,0,6,10,5,13.40,0
2828,2828,0,5,13,4,12.33,0,0,5,14,2,10,4
2829,2829,0,6,6,6,12.33,0,0,6,6,6,12.83,0
2830,2830,0,0,0,0,0,0,0,0,0,0,0,0
2831,2831,0,5,8,5,12.60,0,0,5,9,4,11.60,0
2832,2832,0,5,5,5,12.60,0,0,5,5,4,11,0
2833,2833,1,6,10,6,14.33,0,0,6,9,6,12.83,0
2834,2834,0,5,8,3,12,0,0,5,9,2,11,1
2835,2835,0,6,7,6,14.86,0,0,6,10,5,13.60,0
2836,2836,12,15,17,12,11.92,0,11,13,13,11,13.18,0
2837,2837,0,5,5,0,0,0,0,5,5,0,0,0
2838,2838,0,5,12,3,13.33,1,0,5,8,5,12.20,0
2839,2839,0,5,5,0,0,0,0,5,5,0,0,0
2840,2840,0,6,6,6,17,0,0,6,6,6,15.50,0
2841,2841,0,6,13,3,11.67,0,0,6,14,2,11.33,0
2842,2842,14,19,24,19,12.21,0,11,13,13,13,11.38,0
2843,2843,1,6,8,6,13,1,0,6,9,5,12.86,0
2844,2844,0,5,0,0,0,0,0,5,0,0,0,0
2845,2845,0,5,9,2,10.50,0,0,5,7,3,11,0
2846,2846,0,6,7,6,13.57,0,0,6,9,6,12.71,0
2847,2847,0,3,7,1,14,0,0,2,4,0,0,0
2848,2848,0,5,5,0,0,0,0,4,5,0,0,0
2849,2849,13,15,20,13,12.46,1,10,13,13,10,11.10,1
2850,2850,0,6,8,4,14.40,0,0,6,6,5,13,0
2851,2851,0,6,6,0,0,0,0,6,0,0,0,0
2852,2852,0,6,6,6,14.33,0,0,6,6,6,14.17,0
2853,2853,7,13,21,11,11.91,0,5,11,14,11,10.73,0
2854,2854,1,6,8,6,13.71,1,0,6,8,6,14.38,0
2855,2855,0,7,0,0,0,0,0,8,0,0,0,0
2856,2856,0,7,10,5,13.46,0,0,7,8,7,12.24,0
2857,2857,0,6,6,6,15,0,0,6,6,6,13.33,0
2858,2858,0,0,0,0,0,0,0,0,0,0,0,0
2859,2859,0,6,7,5,13.40,0,0,6,6,5,12.80,0
2860,2860,0,6,9,5,13,0,0,6,10,4,12.50,0
2861,2861,0,6,13,4,11.25,0,0,6,8,4,13.75,0
2862,2862,0,5,5,5,12.60,0,0,5,7,5,11.60,0
2863,2863,0,6,8,6,12.67,0,0,6,6,6,11.83,0
2864,2864,20,21,23,21,12.33,0,19,19,19,19,12.11,0
2865,2865,0,6,11,5,12,0,0,6,11,5,11,0
2866,2866,0,5,5,5,16.40,0,0,5,5,5,16.60,0
2867,2867,0,1,1,0,0,1,0,6,0,0,0,0
2868,2868,0,6,10,6,12.75,0,0,6,6,4,14.75,0
2869,2869,0,5,14,4,14.50,1,0,5,12,5,13,0
2870,2870,0,5,5,5,14.80,0,0,5,5,5,14.40,0
2871,2871,12,17,22,17,10.37,0,14,17,18,17,11.50,0
2872,2872,0,7,0,0,0,0,0,8,0,0,0,0
2873,2873,6,10,15,6,10.67,0,5,10,17,9,11.33,1
2874,2874,9,15,21,13,12.69,0,12,15,22,13,12.38,0
2875,2875,0,5,0,0,0,0,0,5,0,0,0,0
2876,2876,14,15,15,15,11.80,0,12,13,13,12,11.67,1
2877,2877,0,7,7,0,0,0,0,5,10,0,0,0
2878,2878,0,6,9,5,12.33,0,0,6,12,4,11.50,0
2879,2879,6,12,18,11,13,0,4,13,22,8,11.88,0
2880,2880,0,6,13,4,12.50,0,0,6,8,3,11.67,0
2881,2881,0,6,8,5,12.20,0,0,6,10,4,11.25,0
2882,2882,5,10,15,8,11,0,2,7,16,5,11.20,0
2883,2883,0,5,14,1,10,0,0,5,13,2,12,0
2884,2884,0,6,7,6,12.33,0,0,6,8,6,11.50,0
2885,2885,9,13,13,13,14.31,0,5,12,15,12,15.23,0
2886,2886,7,11,13,11,14.45,0,6,8,8,8,13.50,0
2887,2887,0,5,6,5,11,0,0,5,5,5,13.20,0
2888,2888,0,6,8,6,13.14,0,0,6,6,6,12.83,0
2889,2889,0,6,8,6,13.75,0,0,6,7,6,11.86,0
2890,2890,0,6,6,6,14,0,0,6,9,5,13.80,0
2891,2891,5,8,13,8,13.75,0,2,6,9,6,12.50,0
2892,2892,0,5,5,0,0,0,0,5,6,0,0,0
2893,2893,0,6,6,6,13.17,0,0,6,8,6,12.43,0
2894,2894,10,12,12,9,12.44,3,4,7,8,6,12,0
2895,2895,0,6,7,6,12.67,0,0,6,7,5,13,0
2896,2896,0,6,7,6,11.33,0,0,6,7,6,10.50,0
2897,2897,0,5,9,4,11.25,0,0,5,6,5,12,0
2898,2898,0,7,8,7,13.61,0,0,8,8,8,14.58,0
2899,2899,0,8,8,7,12.41,0,0,8,8,7,12.41,0
2900,2900,0,0,0,0,0,0,0,0,0,0,0,0
2901,2901,8,12,21,11,11.50,0,7,12,22,12,11.44,0
2902,2902,0,5,5,0,0,0,0,6,0,0,0,0
2903,2903,0,7,10,7,11,0,0,8,8,8,13.13,0
2904,2904,0,6,6,6,14,0,0,6,6,6,13.50,0
2905,2905,0,6,13,4,12,0,0,6,10,3,12,0
2906,2906,0,6,7,6,12.50,0,0,6,7,6,12.50,0
2907,2907,0,6,8,6,11.33,0,0,6,9,6,11.33,0
2908,2908,0,7,7,6,14.07,0,0,7,7,6,14.07,0
2909,2909,2,9,14,8,13.56,0,2,7,10,7,13.57,0
2910,2910,0,6,13,5,11.60,0,0,6,11,4,12.25,0
2911,2911,0,6,0,0,0,0,0,6,0,0,0,0
2912,2912,0,8,8,8,13.28,0,0,8,8,8,13.28,0
2913,2913,0,6,0,0,0,0,0,6,0,0,0,0
2914,2914,0,6,8,6,14.38,0,0,6,8,6,14.75,0
2915,2915,0,5,0,0,0,0,0,5,0,0,0,0
2916,2916,0,6,7,6,10.67,0,0,6,9,5,11.80,0
2917,2917,9,13,19,12,13.42,0,4,10,10,10,14.50,0
2918,2918,0,7,9,6,12.97,0,0,8,9,7,12.32,0
2919,2919,14,15,16,14,10.93,0,12,14,16,12,11.83,0
2920,2920,0,6,6,0,0,0,0,6,7,0,0,0
2921,2921,0,0,0,0,0,0,0,0,0,0,0,0
2922,2922,0,6,6,4,13.25,0,0,6,6,0,0,0
2923,2923,0,6,14,6,11.33,0,0,6,11,5,12.40,0
2924,2924,0,5,6,1,11,0,0,5,5,0,0,0
2925,2925,0,8,9,7,12.76,0,0,8,9,7,12.76,0
2926,2926,0,6,6,6,14.50,0,0,6,6,6,14.67,0
2927,2927,3,6,6,6,13.83,0,2,6,7,6,14.57,0
2928,2928,0,5,8,4,11.25,0,0,5,7,5,10.40,0
2929,2929,0,0,0,0,0,0,0,0,0,0,0,0
2930,2930,0,8,10,1,13.67,7,0,8,10,1,13.67,7
2931,2931,0,5,9,0,0,0,0,5,5,2,12.50,0
2932,2932,0,5,10,1,13,4,0,5,14,0,0,8
2933,2933,0,5,5,0,0,0,0,5,5,0,0,0
2934,2934,0,8,12,7,11.97,0,0,8,12,7,11.97,0
2935,2935,0,6,12,0,0,0,1,6,11,0,0,1
2936,2936,0,6,11,1,16,0,0,6,8,4,12.25,0
2937,2937,0,6,0,0,0,0,0,6,0,0,0,0
2938,2938,0,6,9,4,12.75,1,0,5,5,0,0,5
2939,2939,0,5,9,4,11,0,0,5,10,4,10.75,1
2940,2940,0,2,2,0,0,0,0,6,0,0,0,0
2941,2941,0,6,7,5,12.20,0,0,6,6,6,12.33,0
2942,2942,0,7,9,7,12.43,0,0,8,8,8,12.30,0
2943,2943,6,12,12,12,14.50,0,4,11,15,11,13.58,0
2944,2944,6,12,13,6,13,0,4,12,14,11,13.83,0
2945,2945,0,7,7,7,11.71,0,0,8,8,8,12.75,0
2946,2946,0,7,12,4,10.25,0,0,7,10,3,13,0
2947,2947,0,6,0,0,0,0,0,6,0,0,0,0
2948,2948,0,6,9,6,12.38,0,0,6,7,6,13.14,0
2949,2949,0,6,6,6,12.67,0,0,6,6,6,12,0
2950,2950,0,6,13,3,10.50,0,0,6,19,1,12,0
2951,2951,0,6,11,6,14.13,0,0,6,10,5,12.60,0
2952,2952,0,6,7,6,14.67,0,0,6,12,6,13.83,0
2953,2953,0,5,8,5,11.40,0,0,5,7,3,12.33,0
2954,2954,0,0,0,0,0,0,0,0,0,0,0,0
2955,2955,0,6,7,6,14,0,0,6,7,5,14.80,0
2956,2956,0,0,0,0,0,0,0,0,0,0,0,0
2957,2957,0,7,7,0,0,7,0,7,7,0,0,7
2958,2958,8,11,11,11,12.64,0,5,8,8,8,11,0
2959,2959,0,6,11,3,12.33,0,0,6,13,2,11,0
2960,2960,0,6,7,6,15,0,0,6,10,6,12.83,0
2961,2961,0,6,8,4,11.75,0,0,6,10,6,12.67,0
2962,2962,0,8,8,7,14.14,0,0,8,8,7,14.14,0
2963,2963,0,6,6,2,12,0,0,6,6,1,11,0
2964,2964,0,5,5,5,10.80,0,0,5,9,4,11.50,0
2965,2965,1,6,8,6,13.29,1,0,6,8,6,12.50,0
2966,2966,0,5,7,5,13.60,0,0,5,5,5,12.60,0
2967,2967,0,7,8,7,13.55,0,0,8,8,8,14.19,0
2968,2968,0,8,8,0,0,5,0,8,8,0,0,5
2969,2969,0,6,10,4,13.50,0,1,6,7,6,11.17,0
2970,2970,0,6,8,5,11.60,0,0,6,9,5,14.20,0
2971,2971,6,10,16,10,12.50,0,2,7,9,4,12.60,0
2972,2972,0,5,14,1,11,0,0,5,11,2,12.67,4
2973,2973,0,5,9,3,12,1,0,5,6,4,13,0
2974,2974,0,5,8,4,11.60,0,0,5,10,3,12.33,0
2975,2975,0,0,0,0,0,0,0,0,0,0,0,0
2976,2976,5,10,14,10,14.64,0,5,10,13,10,14.60,0
2977,2977,0,6,8,6,13,0,0,6,6,6,12.17,0
2978,2978,14,18,23,14,12.79,2,16,17,18,16,13.88,0
2979,2979,0,6,6,6,14.50,0,0,6,7,5,12,0
2980,2980,0,5,12,4,14.60,3,0,5,5,4,12.75,1
2981,2981,0,6,7,6,12.50,0,0,6,6,6,12.17,0
2982,2982,0,6,6,6,14,0,0,6,8,6,13.13,0
2983,2983,0,7,7,7,13.80,0,0,8,8,8,14.58,0
2984,2984,1,6,7,6,14.43,0,0,6,7,6,13.67,0
2985,2985,0,7,7,6,14.35,0,0,7,7,6,14.35,0
2986,2986,0,6,6,6,14.33,0,0,6,6,6,13.50,0
2987,2987,0,6,10,4,12.25,0,0,6,8,4,11.50,0
2988,2988,0,6,9,6,13.33,0,0,6,6,6,11.83,0
2989,2989,6,12,12,12,13,0,4,11,14,11,13.25,0
2990,2990,0,6,10,4,11.75,0,0,6,9,5,11.20,0
2991,2991,0,6,8,6,14.50,0,0,6,11,4,13,0
2992,2992,0,8,8,7,11.82,0,0,8,8,7,11.82,0
2993,2993,0,6,0,0,0,0,0,6,0,0,0,0
2994,2994,0,6,6,5,12.40,0,0,6,7,6,12.67,0
2995,2995,0,6,7,6,12.57,0,0,6,8,6,11.86,0
2996,2996,0,7,7,7,13.86,0,0,8,8,8,14.90,0
2997,2997,0,6,9,5,11.83,0,0,6,7,5,13.80,0
2998,2998,0,5,10,4,11,0,0,5,7,4,11.50,0
2999,2999,0,6,6,6,14.67,0,0,6,8,6,13.67,0
3000,3000,0,4,4,0,0,0,0,5,10,0,0,0
3001,3001,0,8,12,7,12.71,0,0,8,12,7,12.71,0
3002,3002,0,7,9,7,13.42,0,0,8,11,7,12.19,0
3003,3003,0,6,7,6,14,0,0,6,8,5,12.20,0
3004,3004,0,7,8,7,12.14,0,0,8,8,8,13.38,0
3005,3005,0,5,5,5,12.80,0,0,5,5,5,13,0
3006,3006,0,7,7,7,14.57,0,0,8,9,8,14.96,0
3007,3007,0,5,9,4,11.25,0,0,5,6,4,11,0
3008,3008,0,5,12,2,10,0,0,5,11,4,11.75,0
3009,3009,0,6,8,5,14.40,0,0,6,11,4,14.60,0
3010,3010,0,7,7,7,12.98,0,0,8,8,8,14.46,0
3011,3011,0,6,14,6,15.75,0,0,6,8,6,13,0
3012,3012,0,6,11,5,12.29,0,0,6,19,3,14,1
3013,3013,0,7,7,6,13.76,0,0,8,9,7,13.57,0
3014,3014,0,6,7,6,13.83,0,0,6,11,6,13.50,0
3015,3015,0,7,0,0,0,0,0,8,0,0,0,0
3016,3016,0,7,9,7,14.71,0,0,8,9,8,14.63,0
3017,3017,7,11,13,11,14.62,0,4,9,11,9,13.70,0
3018,3018,0,7,7,7,13.68,0,0,8,9,8,14.53,0
3019,3019,0,5,8,5,13.17,2,0,5,5,5,12.80,0
3020,3020,0,6,11,5,10.80,0,0,6,12,5,11.33,0
3021,3021,0,5,8,3,12,0,0,5,7,5,12.83,0
3022,3022,0,7,8,6,13.96,0,0,8,8,8,14.72,0
3023,3023,0,6,9,4,13,0,0,6,9,4,12.25,0
3024,3024,0,0,0,0,0,0,0,0,0,0,0,0
3025,3025,0,0,0,0,0,0,0,0,0,0,0,0
3026,3026,0,8,8,7,14,0,0,8,8,7,14,0
3027,3027,0,6,10,6,12.57,0,0,6,11,6,12.57,0
3028,3028,0,6,6,4,12,0,0,6,11,3,11.33,0
3029,3029,2,8,8,8,13.63,0,1,7,7,7,14,0
3030,3030,0,5,7,4,12.50,0,0,5,8,4,10,1
3031,3031,14,15,25,14,12.43,1,8,14,22,11,11.91,0
3032,3032,3,7,8,7,13.39,0,2,8,8,8,15.90,0
3033,3033,0,7,8,6,12.65,0,0,8,9,8,12.21,0
3034,3034,0,6,6,6,14,0,0,6,6,6,13.33,0
3035,3035,0,5,12,5,12.80,2,0,5,10,5,11.86,1
3036,3036,0,6,8,6,11.33,0,0,6,11,6,10.83,0
3037,3037,0,7,0,0,0,0,0,8,0,0,0,0
3038,3038,0,6,6,6,14.17,0,0,6,9,6,13,0
3039,3039,0,6,6,6,12.83,0,0,6,6,6,13.83,0
3040,3040,0,7,11,4,12,0,0,7,9,6,11.83,0
3041,3041,0,6,6,6,13,0,0,6,7,6,13.14,0
3042,3042,0,7,8,6,13.39,0,0,8,10,7,12.76,0
3043,3043,0,6,6,6,12.33,0,0,6,8,5,13.60,0
3044,3044,1,6,8,6,12.57,1,0,6,8,6,11.63,0
3045,3045,0,6,6,6,12.33,0,0,6,6,6,12.83,0
3046,3046,0,6,8,5,13,0,0,6,8,4,10.75,0
3047,3047,0,5,7,3,12.33,0,0,5,7,4,10.25,0
3048,3048,0,6,6,6,13.17,0,0,6,8,5,14.20,0
3049,3049,0,5,7,5,13.33,0,0,5,6,5,13.60,0
3050,3050,0,5,9,4,13,0,0,5,8,5,13.14,0
3051,3051,0,7,21,5,10.90,3,0,8,21,3,11.70,1
3052,3052,0,5,8,2,11.50,0,0,5,10,3,10.86,0
3053,3053,0,6,7,6,15.86,0,0,6,6,6,16,0
3054,3054,0,5,5,5,12.60,0,0,5,9,3,13,0
3055,3055,0,6,8,6,14,0,0,6,7,6,14.57,0
3056,3056,1,5,8,3,14.67,2,0,5,7,2,13,2
3057,3057,0,6,6,6,13.67,0,0,6,6,6,14,0
3058,3058,0,6,0,0,0,0,0,6,0,0,0,0
3059,3059,0,8,8,7,12.63,0,0,8,8,7,12.63,0
3060,3060,0,8,8,7,14.23,0,0,8,8,7,14.23,0
3061,3061,0,6,6,6,15,0,0,6,7,6,14,0
3062,3062,0,6,15,2,10,0,0,6,12,0,0,0
3063,3063,0,6,11,4,12.25,0,0,6,10,4,11,0
3064,3064,0,6,6,6,13.50,0,0,6,6,6,13,0
3065,3065,0,6,8,5,12.20,0,0,6,7,6,11.50,0
3066,3066,0,6,0,0,0,0,0,6,0,0,0,0
3067,3067,2,7,11,6,12,0,5,9,9,8,12.75,0
3068,3068,0,7,9,5,12.32,0,0,7,9,5,11.90,0
3069,3069,0,7,11,6,12.35,0,0,7,12,5,12.50,0
3070,3070,0,6,0,0,0,0,0,6,0,0,0,0
3071,3071,0,6,7,6,11.33,0,0,6,10,4,10.57,0
3072,3072,0,6,6,0,0,0,0,5,5,0,0,0
3073,3073,3,6,8,5,11.60,0,2,6,9,5,12,0
3074,3074,0,5,10,4,12,0,0,5,8,3,13.67,1
3075,3075,12,15,17,12,11.75,0,9,14,16,9,12.22,0
3076,3076,0,6,8,5,12.80,0,0,6,10,5,11.60,0
3077,3077,0,5,7,3,11.33,0,0,5,7,3,13.67,0
3078,3078,0,5,5,0,0,0,0,5,7,0,0,0
3079,3079,0,5,5,5,10.80,0,0,5,5,4,12.25,0
