ParentDetailID;ParentID;Mother's qualification;Father's qualification;Mother's occupation;Father's occupation
3,137.00;3,137.00;38.00;37.00;9.00;7.00
3,138.00;3,138.00;2.00;3.00;4.00;7.00
3,139.00;3,139.00;19.00;19.00;4.00;3.00
3,140.00;3,140.00;19.00;38.00;2.00;7.00
3,141.00;3,141.00;19.00;1.00;9.00;10.00
3,142.00;3,142.00;1.00;19.00;4.00;5.00
3,143.00;3,143.00;38.00;38.00;2.00;9.00
3,144.00;3,144.00;37.00;37.00;9.00;9.00
3,145.00;3,145.00;37.00;38.00;9.00;8.00
3,146.00;3,146.00;37.00;37.00;9.00;7.00
3,147.00;3,147.00;3.00;1.00;5.00;5.00
3,148.00;3,148.00;1.00;1.00;3.00;4.00
3,149.00;3,149.00;38.00;19.00;7.00;7.00
3,150.00;3,150.00;37.00;37.00;4.00;10.00
3,151.00;3,151.00;1.00;1.00;9.00;9.00
3,152.00;3,152.00;3.00;1.00;4.00;4.00
3,153.00;3,153.00;2.00;1.00;123.00;135.00
3,154.00;3,154.00;3.00;3.00;2.00;2.00
3,155.00;3,155.00;1.00;1.00;3.00;8.00
3,156.00;3,156.00;37.00;37.00;9.00;9.00
3,157.00;3,157.00;1.00;38.00;4.00;7.00
3,158.00;3,158.00;19.00;19.00;5.00;5.00
3,159.00;3,159.00;1.00;1.00;4.00;4.00
3,160.00;3,160.00;19.00;19.00;9.00;9.00
3,161.00;3,161.00;38.00;19.00;9.00;9.00
3,162.00;3,162.00;1.00;1.00;9.00;9.00
3,163.00;3,163.00;19.00;38.00;9.00;9.00
3,164.00;3,164.00;1.00;38.00;5.00;7.00
3,165.00;3,165.00;19.00;37.00;9.00;9.00
3,166.00;3,166.00;1.00;1.00;2.00;7.00
3,167.00;3,167.00;3.00;1.00;2.00;3.00
3,168.00;3,168.00;19.00;38.00;9.00;8.00
3,169.00;3,169.00;1.00;1.00;4.00;2.00
3,170.00;3,170.00;1.00;37.00;8.00;7.00
3,171.00;3,171.00;1.00;37.00;4.00;8.00
3,172.00;3,172.00;1.00;3.00;9.00;2.00
3,173.00;3,173.00;12.00;38.00;5.00;7.00
3,174.00;3,174.00;38.00;19.00;9.00;6.00
3,175.00;3,175.00;19.00;37.00;5.00;7.00
3,176.00;3,176.00;38.00;1.00;9.00;5.00
3,177.00;3,177.00;19.00;19.00;9.00;5.00
3,178.00;3,178.00;38.00;38.00;9.00;9.00
3,179.00;3,179.00;3.00;19.00;3.00;10.00
3,180.00;3,180.00;19.00;38.00;9.00;7.00
3,181.00;3,181.00;3.00;3.00;3.00;3.00
3,182.00;3,182.00;19.00;3.00;9.00;2.00
3,183.00;3,183.00;34.00;34.00;.00;.00
3,184.00;3,184.00;37.00;3.00;9.00;3.00
3,185.00;3,185.00;1.00;38.00;5.00;9.00
3,186.00;3,186.00;19.00;1.00;9.00;7.00
3,187.00;3,187.00;12.00;36.00;90.00;90.00
3,188.00;3,188.00;19.00;19.00;4.00;5.00
3,189.00;3,189.00;19.00;38.00;4.00;4.00
3,190.00;3,190.00;37.00;37.00;3.00;5.00
3,191.00;3,191.00;19.00;19.00;9.00;5.00
3,192.00;3,192.00;19.00;37.00;9.00;9.00
3,193.00;3,193.00;1.00;38.00;4.00;5.00
3,194.00;3,194.00;3.00;2.00;3.00;1.00
3,195.00;3,195.00;38.00;3.00;5.00;3.00
3,196.00;3,196.00;1.00;1.00;2.00;5.00
3,197.00;3,197.00;1.00;3.00;4.00;2.00
3,198.00;3,198.00;1.00;19.00;1.00;6.00
3,199.00;3,199.00;19.00;19.00;3.00;3.00
3,200.00;3,200.00;1.00;1.00;9.00;9.00
3,201.00;3,201.00;19.00;38.00;8.00;8.00
3,202.00;3,202.00;1.00;3.00;4.00;1.00
3,203.00;3,203.00;5.00;3.00;4.00;4.00
3,204.00;3,204.00;3.00;3.00;2.00;3.00
3,205.00;3,205.00;38.00;1.00;4.00;4.00
3,206.00;3,206.00;37.00;37.00;7.00;9.00
3,207.00;3,207.00;5.00;1.00;1.00;5.00
3,208.00;3,208.00;2.00;3.00;3.00;3.00
3,209.00;3,209.00;1.00;38.00;4.00;6.00
3,210.00;3,210.00;38.00;19.00;5.00;5.00
3,211.00;3,211.00;3.00;3.00;6.00;2.00
3,212.00;3,212.00;2.00;2.00;3.00;2.00
3,213.00;3,213.00;3.00;2.00;4.00;5.00
3,214.00;3,214.00;3.00;19.00;2.00;6.00
3,215.00;3,215.00;3.00;3.00;2.00;2.00
3,216.00;3,216.00;3.00;1.00;2.00;2.00
3,217.00;3,217.00;3.00;3.00;2.00;2.00
3,218.00;3,218.00;37.00;37.00;90.00;90.00
3,219.00;3,219.00;37.00;37.00;9.00;9.00
3,220.00;3,220.00;1.00;37.00;9.00;8.00
3,221.00;3,221.00;37.00;37.00;8.00;8.00
3,222.00;3,222.00;37.00;38.00;9.00;9.00
3,223.00;3,223.00;19.00;38.00;9.00;7.00
3,224.00;3,224.00;38.00;3.00;9.00;3.00
3,225.00;3,225.00;19.00;37.00;7.00;9.00
3,226.00;3,226.00;37.00;37.00;9.00;10.00
3,227.00;3,227.00;19.00;38.00;9.00;9.00
3,228.00;3,228.00;19.00;38.00;194.00;193.00
3,229.00;3,229.00;38.00;38.00;9.00;8.00
3,230.00;3,230.00;38.00;38.00;5.00;5.00
3,231.00;3,231.00;38.00;1.00;9.00;4.00
3,232.00;3,232.00;37.00;37.00;9.00;9.00
3,233.00;3,233.00;19.00;38.00;3.00;9.00
3,234.00;3,234.00;37.00;38.00;9.00;9.00
3,235.00;3,235.00;1.00;1.00;4.00;3.00
3,236.00;3,236.00;37.00;37.00;9.00;7.00
3,237.00;3,237.00;1.00;19.00;4.00;9.00
3,238.00;3,238.00;37.00;19.00;9.00;9.00
3,239.00;3,239.00;1.00;1.00;4.00;4.00
3,240.00;3,240.00;3.00;1.00;4.00;9.00
3,241.00;3,241.00;37.00;37.00;9.00;9.00
3,242.00;3,242.00;37.00;37.00;9.00;9.00
3,243.00;3,243.00;37.00;37.00;9.00;9.00
3,244.00;3,244.00;37.00;19.00;7.00;7.00
3,245.00;3,245.00;38.00;38.00;5.00;7.00
3,246.00;3,246.00;1.00;1.00;4.00;8.00
3,247.00;3,247.00;2.00;3.00;2.00;2.00
3,248.00;3,248.00;1.00;38.00;4.00;7.00
3,249.00;3,249.00;37.00;38.00;5.00;5.00
3,250.00;3,250.00;38.00;37.00;5.00;5.00
3,251.00;3,251.00;37.00;37.00;9.00;9.00
3,252.00;3,252.00;38.00;37.00;6.00;7.00
3,253.00;3,253.00;1.00;29.00;4.00;90.00
3,254.00;3,254.00;1.00;3.00;9.00;2.00
3,255.00;3,255.00;3.00;3.00;4.00;2.00
3,256.00;3,256.00;1.00;14.00;4.00;5.00
3,257.00;3,257.00;38.00;38.00;9.00;7.00
3,258.00;3,258.00;37.00;19.00;9.00;4.00
3,259.00;3,259.00;19.00;1.00;9.00;3.00
3,260.00;3,260.00;37.00;37.00;9.00;9.00
3,261.00;3,261.00;2.00;1.00;4.00;10.00
3,262.00;3,262.00;1.00;38.00;3.00;8.00
3,263.00;3,263.00;12.00;5.00;9.00;4.00
3,264.00;3,264.00;37.00;1.00;9.00;9.00
3,265.00;3,265.00;19.00;19.00;7.00;7.00
3,266.00;3,266.00;1.00;38.00;144.00;181.00
3,267.00;3,267.00;3.00;1.00;3.00;1.00
3,268.00;3,268.00;38.00;19.00;9.00;5.00
3,269.00;3,269.00;37.00;38.00;9.00;8.00
3,270.00;3,270.00;34.00;34.00;.00;.00
3,271.00;3,271.00;37.00;37.00;9.00;9.00
3,272.00;3,272.00;38.00;38.00;9.00;9.00
3,273.00;3,273.00;37.00;37.00;9.00;9.00
3,274.00;3,274.00;37.00;37.00;9.00;6.00
3,275.00;3,275.00;37.00;37.00;9.00;9.00
3,276.00;3,276.00;37.00;37.00;9.00;9.00
3,277.00;3,277.00;19.00;19.00;9.00;9.00
3,278.00;3,278.00;38.00;38.00;9.00;9.00
3,279.00;3,279.00;3.00;37.00;3.00;3.00
3,280.00;3,280.00;37.00;37.00;9.00;8.00
3,281.00;3,281.00;1.00;1.00;7.00;7.00
3,282.00;3,282.00;35.00;35.00;90.00;90.00
3,283.00;3,283.00;19.00;19.00;175.00;152.00
3,284.00;3,284.00;38.00;36.00;9.00;9.00
3,285.00;3,285.00;37.00;37.00;9.00;6.00
3,286.00;3,286.00;37.00;37.00;5.00;5.00
3,287.00;3,287.00;38.00;19.00;9.00;9.00
3,288.00;3,288.00;38.00;19.00;.00;1.00
3,289.00;3,289.00;1.00;37.00;4.00;6.00
3,290.00;3,290.00;37.00;37.00;9.00;7.00
3,291.00;3,291.00;1.00;1.00;5.00;5.00
3,292.00;3,292.00;37.00;37.00;9.00;7.00
3,293.00;3,293.00;37.00;37.00;.00;.00
3,294.00;3,294.00;19.00;3.00;9.00;5.00
3,295.00;3,295.00;38.00;19.00;9.00;10.00
3,296.00;3,296.00;19.00;1.00;5.00;10.00
3,297.00;3,297.00;37.00;37.00;7.00;7.00
3,298.00;3,298.00;19.00;19.00;3.00;7.00
3,299.00;3,299.00;1.00;38.00;9.00;7.00
3,300.00;3,300.00;38.00;19.00;7.00;7.00
3,301.00;3,301.00;19.00;19.00;5.00;1.00
3,302.00;3,302.00;19.00;1.00;9.00;7.00
3,303.00;3,303.00;37.00;37.00;9.00;8.00
3,304.00;3,304.00;38.00;37.00;9.00;9.00
3,305.00;3,305.00;1.00;37.00;9.00;7.00
3,306.00;3,306.00;1.00;1.00;3.00;5.00
3,307.00;3,307.00;38.00;37.00;9.00;3.00
3,308.00;3,308.00;19.00;37.00;5.00;3.00
3,309.00;3,309.00;19.00;19.00;1.00;4.00
3,310.00;3,310.00;19.00;19.00;9.00;7.00
3,311.00;3,311.00;19.00;19.00;9.00;7.00
3,312.00;3,312.00;40.00;40.00;3.00;7.00
3,313.00;3,313.00;37.00;19.00;3.00;7.00
3,314.00;3,314.00;1.00;1.00;9.00;10.00
3,315.00;3,315.00;3.00;19.00;1.00;1.00
3,316.00;3,316.00;37.00;19.00;9.00;9.00
3,317.00;3,317.00;19.00;19.00;1.00;1.00
3,318.00;3,318.00;1.00;1.00;4.00;9.00
3,319.00;3,319.00;37.00;37.00;9.00;9.00
3,320.00;3,320.00;1.00;1.00;3.00;1.00
3,321.00;3,321.00;1.00;37.00;5.00;9.00
3,322.00;3,322.00;38.00;37.00;7.00;7.00
3,323.00;3,323.00;19.00;1.00;.00;4.00
3,324.00;3,324.00;3.00;1.00;3.00;3.00
3,325.00;3,325.00;12.00;3.00;5.00;2.00
3,326.00;3,326.00;1.00;3.00;2.00;2.00
3,327.00;3,327.00;37.00;37.00;9.00;9.00
3,328.00;3,328.00;1.00;3.00;4.00;1.00
3,329.00;3,329.00;37.00;37.00;9.00;9.00
3,330.00;3,330.00;1.00;1.00;4.00;4.00
3,331.00;3,331.00;1.00;19.00;9.00;9.00
3,332.00;3,332.00;12.00;19.00;9.00;9.00
3,333.00;3,333.00;1.00;1.00;9.00;9.00
3,334.00;3,334.00;34.00;34.00;.00;.00
3,335.00;3,335.00;38.00;38.00;9.00;9.00
3,336.00;3,336.00;3.00;1.00;2.00;7.00
3,337.00;3,337.00;19.00;19.00;4.00;4.00
3,338.00;3,338.00;34.00;34.00;99.00;99.00
3,339.00;3,339.00;37.00;36.00;90.00;7.00
3,340.00;3,340.00;1.00;1.00;4.00;3.00
3,341.00;3,341.00;34.00;1.00;5.00;10.00
3,342.00;3,342.00;1.00;1.00;4.00;8.00
3,343.00;3,343.00;3.00;19.00;4.00;4.00
3,344.00;3,344.00;37.00;37.00;9.00;6.00
3,345.00;3,345.00;40.00;1.00;5.00;6.00
3,346.00;3,346.00;37.00;38.00;9.00;8.00
3,347.00;3,347.00;37.00;37.00;9.00;8.00
3,348.00;3,348.00;37.00;37.00;9.00;9.00
3,349.00;3,349.00;38.00;37.00;9.00;4.00
3,350.00;3,350.00;2.00;1.00;3.00;10.00
3,351.00;3,351.00;3.00;1.00;2.00;9.00
3,352.00;3,352.00;37.00;37.00;4.00;7.00
3,353.00;3,353.00;1.00;12.00;4.00;3.00
3,354.00;3,354.00;38.00;1.00;5.00;7.00
3,355.00;3,355.00;38.00;37.00;9.00;9.00
3,356.00;3,356.00;38.00;19.00;4.00;1.00
3,357.00;3,357.00;3.00;19.00;3.00;4.00
3,358.00;3,358.00;3.00;3.00;1.00;2.00
3,359.00;3,359.00;1.00;19.00;3.00;3.00
3,360.00;3,360.00;1.00;37.00;9.00;9.00
3,361.00;3,361.00;1.00;1.00;4.00;7.00
3,362.00;3,362.00;19.00;1.00;9.00;9.00
3,363.00;3,363.00;1.00;1.00;9.00;7.00
3,364.00;3,364.00;3.00;37.00;2.00;5.00
3,365.00;3,365.00;34.00;34.00;.00;.00
3,366.00;3,366.00;34.00;37.00;5.00;5.00
3,367.00;3,367.00;37.00;37.00;9.00;3.00
3,368.00;3,368.00;19.00;38.00;9.00;3.00
3,369.00;3,369.00;19.00;37.00;9.00;9.00
3,370.00;3,370.00;1.00;1.00;9.00;10.00
3,371.00;3,371.00;37.00;37.00;9.00;9.00
3,372.00;3,372.00;37.00;1.00;5.00;4.00
3,373.00;3,373.00;1.00;19.00;9.00;9.00
3,374.00;3,374.00;37.00;37.00;9.00;7.00
3,375.00;3,375.00;19.00;38.00;9.00;7.00
3,376.00;3,376.00;38.00;38.00;6.00;6.00
3,377.00;3,377.00;19.00;37.00;9.00;9.00
3,378.00;3,378.00;38.00;38.00;3.00;7.00
3,379.00;3,379.00;19.00;37.00;9.00;9.00
3,380.00;3,380.00;19.00;19.00;9.00;3.00
3,381.00;3,381.00;19.00;19.00;9.00;8.00
3,382.00;3,382.00;34.00;34.00;.00;.00
3,383.00;3,383.00;37.00;38.00;9.00;8.00
3,384.00;3,384.00;19.00;1.00;5.00;5.00
3,385.00;3,385.00;37.00;37.00;9.00;9.00
3,386.00;3,386.00;19.00;38.00;7.00;7.00
3,387.00;3,387.00;3.00;1.00;4.00;3.00
3,388.00;3,388.00;38.00;38.00;4.00;9.00
3,389.00;3,389.00;1.00;1.00;9.00;5.00
3,390.00;3,390.00;19.00;37.00;5.00;5.00
3,391.00;3,391.00;38.00;38.00;9.00;9.00
3,392.00;3,392.00;19.00;19.00;4.00;9.00
3,393.00;3,393.00;1.00;1.00;9.00;9.00
3,394.00;3,394.00;37.00;38.00;9.00;9.00
3,395.00;3,395.00;38.00;19.00;3.00;7.00
3,396.00;3,396.00;19.00;37.00;4.00;9.00
3,397.00;3,397.00;3.00;19.00;2.00;9.00
3,398.00;3,398.00;37.00;37.00;9.00;7.00
3,399.00;3,399.00;1.00;19.00;4.00;4.00
3,400.00;3,400.00;38.00;19.00;5.00;5.00
3,401.00;3,401.00;38.00;38.00;9.00;9.00
3,402.00;3,402.00;37.00;19.00;7.00;7.00
3,403.00;3,403.00;19.00;38.00;9.00;5.00
3,404.00;3,404.00;19.00;19.00;9.00;7.00
3,405.00;3,405.00;37.00;37.00;9.00;9.00
3,406.00;3,406.00;3.00;3.00;3.00;3.00
3,407.00;3,407.00;19.00;37.00;9.00;9.00
3,408.00;3,408.00;1.00;19.00;9.00;3.00
3,409.00;3,409.00;1.00;1.00;4.00;5.00
3,410.00;3,410.00;19.00;38.00;3.00;5.00
3,411.00;3,411.00;1.00;12.00;4.00;4.00
3,412.00;3,412.00;38.00;37.00;9.00;5.00
3,413.00;3,413.00;38.00;38.00;7.00;5.00
3,414.00;3,414.00;1.00;19.00;4.00;7.00
3,415.00;3,415.00;1.00;19.00;7.00;8.00
3,416.00;3,416.00;3.00;38.00;2.00;9.00
3,417.00;3,417.00;3.00;3.00;2.00;5.00
3,418.00;3,418.00;38.00;19.00;3.00;3.00
3,419.00;3,419.00;38.00;37.00;9.00;9.00
3,420.00;3,420.00;19.00;38.00;4.00;9.00
3,421.00;3,421.00;1.00;1.00;9.00;4.00
3,422.00;3,422.00;37.00;38.00;9.00;6.00
3,423.00;3,423.00;1.00;38.00;5.00;8.00
3,424.00;3,424.00;3.00;1.00;1.00;10.00
3,425.00;3,425.00;9.00;19.00;4.00;1.00
3,426.00;3,426.00;37.00;37.00;9.00;9.00
3,427.00;3,427.00;38.00;38.00;5.00;5.00
3,428.00;3,428.00;19.00;1.00;4.00;3.00
3,429.00;3,429.00;37.00;37.00;9.00;9.00
3,430.00;3,430.00;37.00;37.00;9.00;9.00
3,431.00;3,431.00;19.00;19.00;153.00;153.00
3,432.00;3,432.00;1.00;1.00;4.00;4.00
3,433.00;3,433.00;38.00;38.00;9.00;7.00
3,434.00;3,434.00;19.00;37.00;4.00;9.00
3,435.00;3,435.00;1.00;38.00;8.00;8.00
3,436.00;3,436.00;1.00;1.00;4.00;7.00
3,437.00;3,437.00;1.00;38.00;4.00;7.00
3,438.00;3,438.00;37.00;37.00;9.00;8.00
3,439.00;3,439.00;37.00;37.00;3.00;7.00
3,440.00;3,440.00;37.00;38.00;9.00;8.00
3,441.00;3,441.00;1.00;38.00;4.00;9.00
3,442.00;3,442.00;38.00;19.00;4.00;8.00
3,443.00;3,443.00;37.00;19.00;9.00;7.00
3,444.00;3,444.00;1.00;19.00;9.00;9.00
3,445.00;3,445.00;1.00;19.00;3.00;3.00
3,446.00;3,446.00;19.00;1.00;9.00;5.00
3,447.00;3,447.00;3.00;3.00;2.00;1.00
3,448.00;3,448.00;1.00;19.00;5.00;8.00
3,449.00;3,449.00;19.00;37.00;9.00;6.00
3,450.00;3,450.00;3.00;3.00;2.00;2.00
3,451.00;3,451.00;37.00;37.00;9.00;9.00
3,452.00;3,452.00;19.00;19.00;5.00;6.00
3,453.00;3,453.00;1.00;1.00;4.00;4.00
3,454.00;3,454.00;37.00;38.00;9.00;9.00
3,455.00;3,455.00;37.00;37.00;9.00;9.00
3,456.00;3,456.00;19.00;1.00;6.00;5.00
3,457.00;3,457.00;37.00;37.00;9.00;9.00
3,458.00;3,458.00;37.00;38.00;9.00;7.00
3,459.00;3,459.00;4.00;3.00;1.00;1.00
3,460.00;3,460.00;37.00;37.00;9.00;9.00
3,461.00;3,461.00;38.00;37.00;9.00;7.00
3,462.00;3,462.00;37.00;37.00;9.00;9.00
3,463.00;3,463.00;37.00;37.00;7.00;7.00
3,464.00;3,464.00;1.00;37.00;9.00;9.00
3,465.00;3,465.00;3.00;1.00;4.00;4.00
3,466.00;3,466.00;37.00;37.00;9.00;9.00
3,467.00;3,467.00;38.00;19.00;3.00;10.00
3,468.00;3,468.00;19.00;19.00;3.00;4.00
3,469.00;3,469.00;37.00;37.00;9.00;9.00
3,470.00;3,470.00;37.00;37.00;7.00;7.00
3,471.00;3,471.00;38.00;19.00;7.00;9.00
3,472.00;3,472.00;38.00;19.00;.00;10.00
3,473.00;3,473.00;37.00;37.00;9.00;9.00
3,474.00;3,474.00;34.00;34.00;.00;.00
3,475.00;3,475.00;38.00;19.00;5.00;3.00
3,476.00;3,476.00;38.00;38.00;191.00;174.00
3,477.00;3,477.00;1.00;37.00;4.00;9.00
3,478.00;3,478.00;37.00;37.00;9.00;9.00
3,479.00;3,479.00;38.00;1.00;9.00;3.00
3,480.00;3,480.00;38.00;37.00;9.00;7.00
3,481.00;3,481.00;37.00;37.00;9.00;7.00
3,482.00;3,482.00;37.00;37.00;9.00;9.00
3,483.00;3,483.00;37.00;37.00;9.00;10.00
3,484.00;3,484.00;37.00;37.00;9.00;9.00
3,485.00;3,485.00;37.00;37.00;7.00;7.00
3,486.00;3,486.00;19.00;38.00;9.00;9.00
3,487.00;3,487.00;19.00;1.00;9.00;9.00
3,488.00;3,488.00;1.00;1.00;.00;.00
3,489.00;3,489.00;1.00;1.00;4.00;10.00
3,490.00;3,490.00;1.00;1.00;3.00;3.00
3,491.00;3,491.00;37.00;37.00;9.00;9.00
3,492.00;3,492.00;37.00;37.00;9.00;9.00
3,493.00;3,493.00;38.00;38.00;7.00;8.00
3,494.00;3,494.00;37.00;37.00;9.00;9.00
3,495.00;3,495.00;37.00;38.00;5.00;8.00
3,496.00;3,496.00;38.00;19.00;9.00;7.00
3,497.00;3,497.00;37.00;37.00;5.00;8.00
3,498.00;3,498.00;37.00;37.00;7.00;8.00
3,499.00;3,499.00;38.00;38.00;5.00;7.00
3,500.00;3,500.00;1.00;37.00;191.00;193.00
3,501.00;3,501.00;1.00;19.00;9.00;9.00
3,502.00;3,502.00;37.00;37.00;9.00;10.00
3,503.00;3,503.00;37.00;12.00;9.00;9.00
3,504.00;3,504.00;1.00;3.00;9.00;6.00
3,505.00;3,505.00;1.00;1.00;5.00;9.00
3,506.00;3,506.00;37.00;37.00;5.00;7.00
3,507.00;3,507.00;37.00;37.00;5.00;1.00
3,508.00;3,508.00;1.00;1.00;4.00;9.00
3,509.00;3,509.00;19.00;19.00;9.00;7.00
3,510.00;3,510.00;1.00;1.00;9.00;9.00
3,511.00;3,511.00;1.00;1.00;4.00;3.00
3,512.00;3,512.00;1.00;19.00;4.00;7.00
3,513.00;3,513.00;19.00;19.00;1.00;1.00
3,514.00;3,514.00;37.00;37.00;9.00;7.00
3,515.00;3,515.00;11.00;11.00;90.00;4.00
3,516.00;3,516.00;1.00;1.00;4.00;5.00
3,517.00;3,517.00;3.00;12.00;2.00;9.00
3,518.00;3,518.00;38.00;38.00;9.00;9.00
3,519.00;3,519.00;2.00;2.00;134.00;112.00
3,520.00;3,520.00;37.00;37.00;9.00;9.00
3,521.00;3,521.00;3.00;3.00;2.00;1.00
3,522.00;3,522.00;37.00;37.00;7.00;9.00
3,523.00;3,523.00;1.00;1.00;9.00;8.00
3,524.00;3,524.00;3.00;3.00;4.00;4.00
3,525.00;3,525.00;1.00;4.00;4.00;2.00
3,526.00;3,526.00;19.00;38.00;6.00;7.00
3,527.00;3,527.00;1.00;3.00;4.00;2.00
3,528.00;3,528.00;2.00;4.00;4.00;5.00
3,529.00;3,529.00;1.00;19.00;9.00;8.00
3,530.00;3,530.00;12.00;1.00;4.00;10.00
3,531.00;3,531.00;3.00;1.00;2.00;3.00
3,532.00;3,532.00;3.00;1.00;2.00;6.00
3,533.00;3,533.00;1.00;38.00;4.00;7.00
3,534.00;3,534.00;34.00;34.00;.00;.00
3,535.00;3,535.00;34.00;34.00;.00;.00
3,536.00;3,536.00;1.00;4.00;4.00;10.00
3,537.00;3,537.00;37.00;37.00;9.00;9.00
3,538.00;3,538.00;38.00;19.00;4.00;10.00
3,539.00;3,539.00;19.00;37.00;5.00;5.00
3,540.00;3,540.00;1.00;19.00;3.00;9.00
3,541.00;3,541.00;1.00;3.00;4.00;2.00
3,542.00;3,542.00;38.00;37.00;9.00;9.00
3,543.00;3,543.00;37.00;38.00;9.00;4.00
3,544.00;3,544.00;19.00;38.00;4.00;8.00
3,545.00;3,545.00;37.00;37.00;9.00;9.00
3,546.00;3,546.00;19.00;37.00;4.00;9.00
3,547.00;3,547.00;19.00;38.00;9.00;6.00
3,548.00;3,548.00;34.00;34.00;.00;.00
3,549.00;3,549.00;37.00;37.00;9.00;9.00
3,550.00;3,550.00;2.00;19.00;3.00;9.00
3,551.00;3,551.00;38.00;19.00;194.00;193.00
3,552.00;3,552.00;37.00;37.00;9.00;9.00
3,553.00;3,553.00;37.00;37.00;5.00;3.00
3,554.00;3,554.00;19.00;37.00;9.00;9.00
3,555.00;3,555.00;37.00;38.00;3.00;3.00
3,556.00;3,556.00;38.00;38.00;4.00;1.00
3,557.00;3,557.00;37.00;37.00;5.00;7.00
3,558.00;3,558.00;1.00;1.00;9.00;4.00
3,559.00;3,559.00;4.00;19.00;2.00;10.00
3,560.00;3,560.00;2.00;1.00;2.00;4.00
3,561.00;3,561.00;19.00;19.00;4.00;4.00
3,562.00;3,562.00;1.00;37.00;5.00;5.00
3,563.00;3,563.00;34.00;34.00;99.00;99.00
3,564.00;3,564.00;3.00;38.00;2.00;3.00
3,565.00;3,565.00;19.00;3.00;3.00;4.00
3,566.00;3,566.00;1.00;3.00;1.00;2.00
3,567.00;3,567.00;37.00;37.00;6.00;6.00
3,568.00;3,568.00;19.00;19.00;7.00;3.00
3,569.00;3,569.00;1.00;19.00;9.00;9.00
3,570.00;3,570.00;3.00;1.00;2.00;5.00
3,571.00;3,571.00;1.00;19.00;144.00;144.00
3,572.00;3,572.00;1.00;38.00;4.00;5.00
3,573.00;3,573.00;12.00;12.00;9.00;9.00
3,574.00;3,574.00;19.00;19.00;9.00;9.00
3,575.00;3,575.00;1.00;38.00;9.00;9.00
3,576.00;3,576.00;4.00;3.00;3.00;3.00
3,577.00;3,577.00;1.00;1.00;3.00;3.00
3,578.00;3,578.00;19.00;19.00;9.00;9.00
3,579.00;3,579.00;1.00;3.00;5.00;5.00
3,580.00;3,580.00;3.00;37.00;4.00;7.00
3,581.00;3,581.00;19.00;1.00;9.00;8.00
3,582.00;3,582.00;19.00;19.00;193.00;144.00
3,583.00;3,583.00;38.00;37.00;9.00;9.00
3,584.00;3,584.00;37.00;38.00;9.00;9.00
3,585.00;3,585.00;3.00;19.00;4.00;7.00
3,586.00;3,586.00;19.00;37.00;9.00;9.00
3,587.00;3,587.00;1.00;2.00;9.00;2.00
3,588.00;3,588.00;1.00;2.00;9.00;2.00
3,589.00;3,589.00;38.00;37.00;9.00;8.00
3,590.00;3,590.00;1.00;3.00;4.00;2.00
3,591.00;3,591.00;1.00;1.00;5.00;3.00
3,592.00;3,592.00;3.00;1.00;2.00;7.00
3,593.00;3,593.00;27.00;37.00;3.00;3.00
3,594.00;3,594.00;19.00;38.00;8.00;3.00
3,595.00;3,595.00;2.00;3.00;9.00;1.00
3,596.00;3,596.00;19.00;38.00;9.00;10.00
3,597.00;3,597.00;19.00;1.00;1.00;1.00
3,598.00;3,598.00;19.00;38.00;4.00;5.00
3,599.00;3,599.00;37.00;37.00;9.00;3.00
3,600.00;3,600.00;4.00;19.00;2.00;1.00
3,601.00;3,601.00;1.00;4.00;9.00;5.00
3,602.00;3,602.00;2.00;1.00;3.00;3.00
3,603.00;3,603.00;19.00;19.00;9.00;7.00
3,604.00;3,604.00;1.00;19.00;141.00;193.00
3,605.00;3,605.00;19.00;1.00;9.00;9.00
3,606.00;3,606.00;3.00;1.00;2.00;4.00
3,607.00;3,607.00;1.00;1.00;4.00;4.00
3,608.00;3,608.00;19.00;19.00;9.00;4.00
3,609.00;3,609.00;19.00;1.00;5.00;4.00
3,610.00;3,610.00;1.00;37.00;9.00;9.00
3,611.00;3,611.00;38.00;19.00;9.00;5.00
3,612.00;3,612.00;1.00;1.00;4.00;4.00
3,613.00;3,613.00;19.00;37.00;5.00;7.00
3,614.00;3,614.00;1.00;12.00;3.00;3.00
3,615.00;3,615.00;2.00;2.00;2.00;2.00
3,616.00;3,616.00;19.00;1.00;5.00;4.00
3,617.00;3,617.00;19.00;19.00;9.00;8.00
3,618.00;3,618.00;19.00;38.00;9.00;7.00
3,619.00;3,619.00;1.00;1.00;7.00;7.00
3,620.00;3,620.00;19.00;37.00;9.00;9.00
3,621.00;3,621.00;37.00;37.00;9.00;9.00
3,622.00;3,622.00;1.00;19.00;3.00;3.00
3,623.00;3,623.00;19.00;37.00;9.00;9.00
3,624.00;3,624.00;3.00;19.00;2.00;4.00
3,625.00;3,625.00;3.00;19.00;2.00;4.00
3,626.00;3,626.00;19.00;38.00;7.00;5.00
3,627.00;3,627.00;34.00;34.00;.00;.00
3,628.00;3,628.00;1.00;19.00;4.00;4.00
3,629.00;3,629.00;3.00;37.00;9.00;9.00
3,630.00;3,630.00;19.00;19.00;9.00;8.00
3,631.00;3,631.00;19.00;1.00;9.00;3.00
3,632.00;3,632.00;38.00;19.00;7.00;7.00
3,633.00;3,633.00;37.00;19.00;191.00;102.00
3,634.00;3,634.00;37.00;37.00;4.00;6.00
3,635.00;3,635.00;3.00;38.00;4.00;6.00
